NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
56.5,40177,145176,221172,0,101631,50242,
57.5,36212,125390,313756,0,118840,70110,
58.5,33348,108538,400554,3,135611,91184,
59.5,31398,95246,464951,12,147902,107524,
60.5,30212,85638,496591,51,153123,115853,
61.5,29678,79600,494477,197,150988,115663,
62.5,29712,76980,465484,697,143218,108566,
63.5,30260,77738,420213,2251,132616,97123,
64.5,31284,82025,368935,6596,122210,83727,
65.5,32768,90229,319266,17456,114930,69890,
66.5,34709,102996,275660,41578,113736,56115,
67.5,37116,121211,239999,88895,121805,43036,
68.5,40012,145939,212532,170312,142198,36735,
69.5,43434,178290,192683,292268,176669,51132,
70.5,47428,219196,179606,449735,223991,83730,
71.5,52058,269099,172486,622239,278970,122732,
72.5,57400,327590,170667,777578,333309,158110,
73.5,63545,393094,173674,883219,378383,181683,
74.5,70600,462697,181181,919289,408442,189229,
75.5,78686,532262,192941,885371,422315,181935,
76.5,87938,596857,208697,797867,422840,165566,
77.5,98501,651464,228094,681070,414782,147708,
78.5,110528,691799,250595,557895,402704,134215,
79.5,124171,715034,275419,444426,389762,126624,
80.5,139574,720228,301537,348875,377553,122699,
81.5,156864,708353,327716,273315,366562,119373,
82.5,176140,681960,352630,216202,356733,114801,
83.5,197454,644601,375013,174487,347889,108579,
84.5,220802,600194,393822,144929,339936,101184,
85.5,246109,552462,408374,124742,332922,93437,
86.5,273216,504557,418425,111799,326999,86163,
87.5,301877,458877,424175,104626,322389,80016,
88.5,331749,417046,426203,102320,319329,75398,
89.5,362403,380010,425363,104451,318057,72426,
90.5,393332,348181,422661,110990,318791,70940,
91.5,423972,321600,419140,122248,321740,70554,
92.5,453724,300070,415795,138817,327102,70759,
93.5,481988,283272,413522,161497,335069,71034,
94.5,508187,270838,413087,191183,345824,70959,
95.5,531803,262404,415132,228674,359503,70313,
96.5,552404,257636,420178,274397,376154,69164,
97.5,569658,256239,428643,328054,395649,67929,
98.5,583354,257961,440854,388238,417602,67306,
99.5,593402,262578,457044,452136,441290,67972,
100.5,599833,269888,477349,515451,465630,70086,
101.5,602786,279689,501784,572686,489236,72987,
102.5,602493,291767,530206,617843,510577,75398,
103.5,599262,305880,562280,645445,528217,76040,
104.5,593454,321739,597426,651656,541069,74305,
105.5,585461,339003,634778,635140,548596,70832,
106.5,575687,357271,673161,597412,550883,67834,
107.5,564532,376081,711084,542521,548554,68590,
108.5,552376,394921,746781,476189,542567,75280,
109.5,539570,413238,778288,404687,533946,87089,
110.5,526427,430463,803575,333759,523556,101287,
111.5,513219,446035,820709,267874,511959,115200,
112.5,500174,459427,828041,209895,499384,126957,
113.5,487478,470179,824388,161135,485795,135492,
114.5,475274,477918,809186,121661,471010,140379,
115.5,463667,482387,782570,90705,454832,141668,
116.5,452727,483449,745387,67057,437155,139751,
117.5,442491,481099,699124,49365,418020,135248,
118.5,432970,475459,645755,36341,397631,128906,
119.5,424149,466761,587550,26866,376331,121519,
120.5,415995,455334,526860,20027,354554,113845,
