NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
149.5,15530153,21124102,26208184,21125964,20997101,2180895,
150.5,15871023,21550260,26619155,21543675,21396028,2195684,
151.5,16221199,21984935,27019958,21981259,21801838,2206770,
152.5,16580937,22427482,27410047,22439238,22214426,2214095,
153.5,16950459,22877188,27788938,22918055,22633660,2217654,
154.5,17329945,23333280,28156205,23418068,23059374,2217501,
155.5,17719529,23794928,28511481,23939535,23491368,2213757,
156.5,18119301,24261255,28854455,24482605,23929404,2206611,
157.5,18529294,24731338,29184868,25047308,24373202,2196324,
158.5,18949489,25204219,29502514,25633537,24822440,2183237,
159.5,19379804,25678911,29807230,26241041,25276746,2167772,
160.5,19820096,26154404,30098896,26869411,25735702,2150435,
161.5,20270151,26629673,30377428,27518068,26198830,2131821,
162.5,20729689,27103684,30642775,28186253,26665600,2112606,
163.5,21198352,27575400,30894911,28873015,27135419,2093549,
164.5,21675708,28043787,31133831,29577200,27607631,2075477,
165.5,22161244,28507822,31359546,30297448,28081515,2059272,
166.5,22654369,28966496,31572079,31032180,28556281,2045848,
167.5,23154408,29418819,31771457,31779595,29031070,2036124,
168.5,23660602,29863824,31957707,32537670,29504951,2030981,
169.5,24172111,30300574,32130856,33304156,29976924,2031225,
170.5,24688013,30728159,32290919,34076582,30445918,2037541,
171.5,25207303,31145705,32437905,34852259,30910793,2050451,
172.5,25728900,31552371,32571805,35628289,31370341,2070278,
173.5,26251647,31947353,32692596,36401577,31823293,2097121,
174.5,26774314,32329886,32800237,37168844,32268321,2130844,
175.5,27295608,32699243,32894669,37926646,32704041,2171081,
176.5,27814173,33054734,32975810,38671395,33129028,2217253,
177.5,28328600,33395711,33043562,39399385,33541815,2268596,
178.5,28837435,33721562,33097806,40106815,33940905,2324198,
179.5,29339185,34031715,33138405,40789827,34324783,2383037,
180.5,29832327,34325633,33165207,41444529,34691924,2444013,
181.5,30315321,34602819,33178045,42067037,35040806,2505990,
182.5,30786617,34862810,33176740,42653511,35369919,2567823,
183.5,31244666,35105177,33161107,43200184,35677784,2628380,
184.5,31687930,35329527,33130956,43703412,35962956,2686571,
185.5,32114898,35535499,33086093,44159700,36224047,2741358,
186.5,32524088,35722766,33026332,44565746,36459733,2791775,
187.5,32914068,35891031,32951490,44918476,36668766,2836936,
188.5,33283458,36040028,32861399,45215073,36849989,2876046,
189.5,33630945,36169521,32755907,45453014,37002347,2908407,
190.5,33955294,36279305,32634881,45630096,37124894,2933429,
191.5,34255351,36369203,32498214,45744459,37216807,2950630,
192.5,34530059,36439067,32345829,45794610,37277391,2959644,
193.5,34778458,36488776,32177682,45779439,37306089,2960224,
194.5,34999697,36518239,31993766,45698230,37302483,2952244,
195.5,35193039,36527391,31794115,45550672,37266304,2935700,
196.5,35357860,36516194,31578806,45336860,37197430,2910718,
197.5,35493661,36484638,31347962,45057294,37095889,2877548,
198.5,35600063,36432741,31101755,44712873,36961858,2836569,
199.5,35676810,36360546,30840406,44304884,36795661,2788289,
200.5,35723771,36268122,30564188,43834989,36597768,2733343,
201.5,35740937,36155567,30273424,43305206,36368784,2672499,
202.5,35728419,36023003,29968490,42717884,36109449,2606649,
203.5,35686443,35870578,29649811,42075682,35820629,2536815,
204.5,35615352,35698468,29317862,41381537,35503305,2464142,
205.5,35515591,35506872,28973167,40638636,35158566,2389894,
206.5,35387712,35296016,28616293,39850383,34787601,2315445,
207.5,35232361,35066150,28247852,39020366,34391682,2242265,
208.5,35050271,34817552,27868495,38152321,33972160,2171894,
209.5,34842259,34550520,27478908,37250098,33530446,2105911,
210.5,34609215,34265382,27079810,36317630,33068009,2045882,
211.5,34352094,33962485,26671947,35358893,32586355,1993296,
