NTA Experiment Summary File,
Created with NTA 3.4 Build 3.4.003,
,
60.5,149381,631081,5362,583947,342443,156134,
61.5,220796,710718,13702,696486,410425,174489,
62.5,310917,793531,31207,821190,489211,192435,
63.5,420976,881604,63924,956057,580640,208967,
64.5,552194,977393,118820,1098206,686653,222564,
65.5,705899,1083499,202228,1243983,808902,231546,
66.5,883511,1202439,317961,1389176,948272,234607,
67.5,1086401,1336405,465874,1529303,1104496,231374,
68.5,1315601,1486975,641494,1659942,1276003,222877,
69.5,1571376,1654789,836859,1777065,1460022,211971,
70.5,1852666,1839157,1042196,1877326,1652836,203700,
71.5,2156404,2037671,1247793,1958269,1850034,204833,
72.5,2476798,2245863,1445481,2018444,2046647,221155,
73.5,2804671,2457010,1629437,2057417,2237134,253646,
74.5,3127056,2662205,1796293,2075688,2415310,298058,
75.5,3427298,2850774,1944755,2074544,2574343,347626,
76.5,3685886,3011093,2074980,2055876,2706959,395190,
77.5,3882203,3131756,2187904,2021975,2805960,434076,
78.5,3997122,3202951,2284683,1975344,2865025,458636,
79.5,4016110,3217805,2366283,1918534,2879683,464864,
80.5,3932194,3173435,2433241,1854012,2848221,451056,
81.5,3747960,3071463,2485588,1784072,2772271,418351,
82.5,3475912,2917864,2522890,1710770,2656859,371035,
83.5,3136890,2722188,2544387,1635900,2509841,316655,
84.5,2756846,2496302,2549195,1560983,2340831,265960,
85.5,2362809,2252926,2536536,1487276,2159886,231679,
86.5,1979051,2004245,2505965,1415794,1976264,222767,
87.5,1624350,1760818,2457558,1347333,1797515,236230,
88.5,1310746,1530894,2392039,1282502,1629045,260320,
89.5,1043745,1320178,2310822,1221745,1474122,284705,
90.5,823525,1131943,2215969,1165374,1334203,303825,
91.5,646586,967399,2110067,1113589,1209410,315661,
92.5,507385,826177,1996050,1066501,1099028,320182,
93.5,399652,706826,1876990,1024154,1001905,318335,
94.5,317286,607262,1755891,986536,916744,311471,
95.5,254863,525122,1635515,953599,842275,301007,
96.5,207846,458023,1518244,925268,777345,288257,
97.5,172603,403726,1406003,901447,720945,274347,
98.5,146315,360232,1300233,882037,672204,260182,
99.5,126850,325818,1201907,866929,630376,246458,
100.5,112624,299050,1111575,856022,594818,233676,
101.5,102484,278758,1029432,849215,564972,222173,
102.5,95602,264019,955391,846414,540356,212150,
103.5,91405,254120,889156,847532,520553,203703,
104.5,89510,248534,830288,852490,505205,196843,
105.5,89683,246887,778259,861209,494009,191525,
106.5,91810,248936,732495,873615,486714,187658,
107.5,95875,254547,692415,889631,483117,185126,
108.5,101942,263674,657447,909174,483059,183795,
109.5,110150,276341,627051,932149,486423,183522,
110.5,120701,292622,600724,958448,493124,184166,
111.5,133852,312622,578009,987939,503106,185586,
112.5,149912,336458,558492,1020466,516332,187649,
113.5,169227,364234,541809,1055839,532777,190230,
114.5,192172,396017,527636,1093835,552415,193215,
115.5,219134,431818,515693,1134189,575208,196501,
116.5,250496,471563,505737,1176596,601098,199998,
117.5,286615,515075,497561,1220704,629989,203632,
118.5,327801,562057,490988,1266121,661742,207341,
119.5,374291,612088,485872,1312409,696165,211079,
120.5,426232,664614,482090,1359094,733007,214813,
121.5,483655,718966,479542,1405667,771957,218522,
122.5,546468,774375,478149,1451591,812646,222196,
123.5,614445,830003,477846,1496313,854652,225835,
124.5,687225,884974,478587,1539270,897514,229443,
125.5,764319,938417,480334,1579905,940744,233030,
126.5,845127,989507,483065,1617672,983843,236607,
127.5,928950,1037493,486763,1652058,1026316,240187,
128.5,1015019,1081739,491421,1682587,1067691,243782,
129.5,1102515,1121739,497038,1708835,1107532,247402,
130.5,1190594,1157132,503620,1730442,1145447,251054,
131.5,1278411,1187706,511176,1747121,1181104,254737,
132.5,1365137,1213390,519722,1758661,1214228,258444,
133.5,1449973,1234247,529276,1764940,1244609,262159,
134.5,1532164,1250448,539859,1765919,1272097,265853,
135.5,1611005,1262258,551496,1761647,1296602,269487,
136.5,1685846,1270010,564216,1752260,1318083,273006,
137.5,1756095,1274085,578050,1737970,1336550,276342,
138.5,1821220,1274893,593031,1719062,1352052,279416,
139.5,1880749,1272854,609196,1695885,1364671,282137,
140.5,1934273,1268385,626582,1668841,1374520,284404,
141.5,1981448,1261888,645231,1638372,1381735,286112,
142.5,2021993,1253745,665185,1604950,1386468,287154,
143.5,2055700,1244311,686486,1569067,1388891,287427,
144.5,2082435,1233910,709180,1531217,1389186,286834,
145.5,2102139,1222840,733310,1491894,1387546,285290,
146.5,2114832,1211365,758919,1451578,1384174,282727,
147.5,2120616,1199725,786048,1410725,1379279,279096,
148.5,2119671,1188133,814736,1369765,1373076,274373,
149.5,2112255,1176779,845013,1329096,1365786,268559,
150.5,2098696,1165832,876909,1289077,1357628,261687,
151.5,2079388,1155444,910439,1250029,1348825,253815,
152.5,2054780,1145750,945614,1212236,1339595,245035,
153.5,2025363,1136874,982429,1175939,1330151,235473,
154.5,1991663,1128926,1020865,1141345,1320700,225284,
155.5,1954223,1122004,1060889,1108625,1311435,214664,
156.5,1913596,1116199,1102447,1077915,1302539,203839,
157.5,1870328,1111592,1145464,1049325,1294177,193079,
158.5,1824953,1108253,1189843,1022935,1286496,182691,
159.5,1777977,1106248,1235462,998804,1279623,173019,
160.5,1729879,1105630,1282175,976972,1273664,164435,
161.5,1681100,1106446,1329804,957461,1268703,157322,
162.5,1632038,1108731,1378148,940280,1264799,152037,
163.5,1583052,1112512,1426976,925427,1261992,148862,
164.5,1534457,1117804,1476029,912892,1260296,147958,
165.5,1486529,1124611,1525023,902656,1259705,149326,
166.5,1439502,1132921,1573650,894699,1260193,152805,
167.5,1393576,1142713,1621579,888993,1261715,158107,
168.5,1348915,1153945,1668462,885509,1264208,164866,
169.5,1305657,1166562,1713936,884216,1267593,172689,
170.5,1263914,1180489,1757628,885080,1271778,181195,
171.5,1223774,1195635,1799161,888064,1276659,190038,
172.5,1185310,1211885,1838158,893131,1282121,198913,
173.5,1148577,1229106,1874252,900237,1288043,207557,
174.5,1113619,1247142,1907083,909336,1294295,215749,
175.5,1080469,1265818,1936314,920376,1300744,223303,
176.5,1049154,1284937,1961631,933297,1307255,230066,
177.5,1019692,1304282,1982750,948034,1313689,235915,
178.5,992098,1323619,1999421,964508,1319911,240749,
179.5,966382,1342697,2011433,982632,1325786,244493,
180.5,942551,1361254,2018619,1002305,1331182,247094,
181.5,920609,1379018,2020857,1023410,1335973,248519,
182.5,900556,1395715,2018074,1045815,1340040,248754,
183.5,882393,1411069,2010243,1069373,1343270,247803,
184.5,866116,1424812,1997391,1093915,1345559,245689,
185.5,851721,1436686,1979591,1119255,1346813,242450,
186.5,839200,1446453,1956965,1145191,1346952,238141,
187.5,828544,1453895,1929679,1171498,1345904,232833,
188.5,819742,1458824,1897944,1197937,1343612,226609,
189.5,812781,1461084,1862011,1224251,1340032,219567,
190.5,807642,1460558,1822163,1250172,1335134,211817,
191.5,804305,1457165,1778718,1275417,1328902,203480,
192.5,802748,1450869,1732018,1299700,1321334,194688,
193.5,802940,1441672,1682426,1322730,1312442,185582,
194.5,804849,1429621,1630322,1344214,1302252,176310,
195.5,808433,1414801,1576095,1363870,1290800,167030,
196.5,813647,1397334,1520140,1381423,1278136,157901,
197.5,820434,1377376,1462852,1396616,1264319,149090,
198.5,828729,1355111,1404619,1409212,1249418,140763,
199.5,838458,1330747,1345822,1419002,1233507,133086,
200.5,849534,1304510,1286825,1425805,1216668,126216,
201.5,861857,1276640,1227975,1429477,1198987,120296,
202.5,875316,1247384,1169598,1429910,1180552,115447,
203.5,889784,1216992,1111993,1427037,1161452,111755,
204.5,905122,1185709,1055436,1420831,1141775,109263,
205.5,921176,1153776,1000171,1411309,1121608,107967,
206.5,937780,1121424,946415,1398528,1101037,107810,
207.5,954756,1088867,894353,1382584,1080140,108699,
208.5,971914,1056306,844141,1363611,1058993,110508,
209.5,989060,1023924,795904,1341778,1037667,113094,
210.5,1005992,991886,749742,1317284,1016226,116314,
211.5,1022508,960335,705724,1290351,994730,120024,
212.5,1038405,929399,663896,1261224,973231,124096,
213.5,1053489,899184,624280,1230164,951779,128408,
214.5,1067573,869779,586877,1197440,930417,132856,
215.5,1080484,841255,551668,1163328,909184,137345,
216.5,1092064,813669,518620,1128104,888114,141792,
217.5,1102179,787061,487685,1092039,867241,146122,
218.5,1110712,761461,458803,1055397,846593,150274,
219.5,1117575,736884,431904,1018431,826198,154191,
220.5,1122703,713336,406912,981376,806082,157828,
221.5,1126058,690817,383745,944454,786268,161146,
222.5,1127629,669314,362319,907864,766781,164115,
223.5,1127427,648812,342544,871789,747643,166714,
224.5,1125489,629291,324334,836390,728876,168926,
